length = 1
101001101001100100110010 7 6
101010010010001001000100 6 5
101010010100100010000100 7 6
101010010100100010001000 6 5
101010010100100010100100 6 5
101010010100101001000100 6 5
101010100101010010001000 6 5
101010100101010010100100 6 5
101010010001010010001010 6 5
101010101001010010001000 6 5
101010010100010010100010 6 5
101010010100100010000010 7 6
101010010100100010100010 7 6
101010010100101001010010 5 4
101010100100010100100010 6 5
101010100101001000100010 6 5
101010100101001001010010 6 5
101010100101010010001010 6 5
101010100101010010100010 6 5
101010101001000100100010 6 5
101010101001010010001010 6 5
101010101001010100100010 6 5
101010101001010101001010 5 4
101010101010010100100010 6 5
101010101010010101001010 5 4
101010101010010101010010 5 4
101010101010100101010010 5 4
101010101010101001010010 5 4
101010101101001011010010 6 5
101010110100101011010010 6 5
101010110100110100110010 7 6
101011010010001001000100 7 6
101011010011001001100100 7 6
101011010010110100100010 7 6
101011010011010011000110 7 6
101011010110100110100110 6 5
110110101101001011010010 7 6
111011010110100110100110 7 6
	Time: 34.0 s
length = 25
1010010001001000100000100 7 6
1010010001001000100001000 7 6
1010010010001001001000100 6 5
1010010010010001001000100 6 5
1010010001000010001000010 7 6
1010010001001000100100010 6 5
1010010100100010100100010 7 6
1010011010011001001100100 7 6
1010100100010100100010100 6 5
1010100101000100101000100 6 5
1010100101001000100000100 7 6
1010100101001000100001000 7 6
1010100101001000101000100 7 6
1010100101001000101001000 6 5
1010100101001010010001000 6 5
1010101001010010001000100 6 5
1010101001010010010100100 6 5
1010100100010010001000010 7 6
1010100100100001001000010 6 5
1010101010010001001000100 6 5
1010101010010100100010100 6 5
1010101010010101001000100 6 5
1010101010100101001000100 6 5
1010100101001000100000010 7 6
1010100101001000100001010 7 6
1010100101001000100100010 7 6
1010100101001000101000010 7 6
1010100101001000101100010 7 6
1010100101001001001010010 6 5
1010100101001001010010010 6 5
1010100101001010010001010 6 5
1010100101001011001010010 6 5
1010101101001101001100100 7 6
1010101001001000100100010 6 5
1010101001010000101000010 6 5
1010101001010010001000010 7 6
1010101001010010001010010 6 5
1010101001010010100100010 6 5
1010101001010100010100010 6 5
1010101001010100101010010 5 4
1010101010010100010100010 6 5
1010101010010101001010010 6 5
1010101010100101001010010 5 4
1010101010110100110100110 6 5
1010101010110101001010010 6 5
1010101011010101001010010 6 5
1010101101001000100100010 7 6
1010101101001011010010110 6 5
1010101101001100100110010 7 6
1010101101001101001010010 7 6
1010101101010010100100010 7 6
1010101101010011010100110 6 5
1010110100101101001000100 7 6
1010110100110100110001100 7 6
1010110100101101001010010 7 6
1010110100110100110010110 7 6
1010110100110100110100110 6 5
1010110101101001011010010 6 5
1011010110100110100110010 8 7
1011011010110100110100110 7 6
1110110101101001011010010 7 6
1110111011011101101011010 7 6
1111011010110100110100110 7 6
	Time: 71.1 s
length = 26
01010010100100010100100010 6 5
10100100010000100010000100 7 6
10100100010010001000001000 7 6
10100100010010001000010000 7 6
10100100010010001001000100 6 5
10100100010010001000010010 7 6
10100100100010010001000010 7 6
10100100100100001001000010 6 5
10100100101001000100100010 7 6
10101001000100100010000100 7 6
10101001001000010010000100 6 5
10100101010010100010100010 7 6
10101001010010001000000100 7 6
10101001010010001000001000 7 6
10101001010010001000010000 7 6
10101001010010001000010100 7 6
10101001010010001001000100 7 6
10101001010010001010000100 7 6
10101001010010001010001000 7 6
10101001010010010010100100 6 5
10101001010010100100010100 6 5
10101010010010001001000100 6 5
10101010010100100010000100 7 6
10101010010100100010001000 6 5
10101010010100100010100100 6 5
10101010010100101001000100 6 5
10101010100101010010001000 6 5
10101010100101010010100100 6 5
10101010101001010010001000 6 5
10101011010010001001000100 7 6
10101011010011001001100100 7 6
10101011010100101001000100 7 6
10101001000100100010000010 7 6
10101001000101000100100010 7 6
10101001001000100100100010 6 5
10101001001001000100100010 6 5
10101001010001010001000010 7 6
10101001010001010010100010 6 5
10101001010010001000001010 7 6
10101001010010001000010010 7 6
10101001010010001000100010 6 5
10101001010010001010000010 7 6
10101001010010001010100010 7 6
10101001010010010100100010 7 6
10101001010010100010100010 6 5
10101001010010101001010010 6 5
10101101001011010010001000 7 6
10101101001101001100011000 7 6
10101001101001100100110010 7 6
10101010010001010010001010 6 5
10101010010001010100100010 6 5
10101010010100010010100010 6 5
10101010010100100010000010 7 6
10101010010100100010100010 7 6
10101010010100100101010010 6 5
10101010010100101001010010 5 4
10101010010101001000100010 6 5
10101010010101001000101010 6 5
10101010010101001001010010 6 5
10101010010101001010001010 6 5
10101010010101001010010010 6 5
10101010100100010100100010 6 5
10101010100101001000100010 6 5
10101010100101001001010010 6 5
10101010100101010010001010 6 5
10101010100101010010100010 6 5
10101010100101010100100010 6 5
10101010100101010100101010 5 4
10101010101001000100100010 6 5
10101010101001010010001010 6 5
10101010101001010100100010 6 5
10101010101001010101001010 5 4
10101010101001010101010010 5 4
10101010101010010100100010 6 5
10101010101010010101001010 5 4
10101010101010010101010010 5 4
10101010101010100101010010 5 4
10101010101010101001010010 5 4
10101010101101001011010010 6 5
10101010110100101011010010 6 5
10101010110100110100110010 7 6
10101001010010001010010001 6 5
10101011010010100010100010 7 6
10101011010010101101001010 6 5
10101011010010110100100010 7 6
10101011010011010011000110 7 6
10101011010011010011001010 7 6
10101011010100101001010010 6 5
10101011010100101101010010 6 5
10101011010110100110100110 6 5
10101101001001000100100010 7 6
10101101001011000101100010 7 6
10101101001011010010110010 7 6
10101101001101001011010010 7 6
10101101001101001100011010 7 6
10101101001101001100100010 8 7
10101101001101001100100110 7 6
10101101010110100110100110 7 6
10101101010110101001010010 7 6
10110101101001101001100100 8 7
10110101101001000100100010 8 7
10110101101001011010010110 7 6
10110101101001100100110010 8 7
10110101101001101001010010 8 7
10110110101101001011010010 7 6
11011010110100110100110010 8 7
11011011010110100110100110 7 6
11110110101101001011010010 7 6
11110111011011101101011010 7 6
11111011010110100110100110 7 6
	Time: 154.4 s
length = 27
101001000100000100010000010 7 6
101001000100100001001000010 7 6
101001000100100010000010010 7 6
101001000100100010000100010 7 6
101001001000100100010000010 7 6
101001001000100100100010010 6 5
101001001001000100100100010 6 5
101001001001001000100100010 6 5
101001001100100011001000110 7 6
101001001101001000100100010 7 6
101001010010001010010001010 7 6
101001010100101001001010010 7 6
101001000100001000100001000 7 6
101001000100100010000010000 7 6
101001000100100010000100100 7 6
101001001000100100010000100 7 6
101001001001000010010000100 6 5
101001001010010001001000100 7 6
101010010001000010001000010 7 6
101010010001001000100100010 6 5
101010010001010000101000010 7 6
101010010001010010001000010 7 6
101010010100010010100010010 6 5
101010010100010100010100010 6 5
101010010100100001001000010 7 6
101010010100100010000100010 7 6
101010010100100010001000010 7 6
101010010100100010001100010 7 6
101010010100100010100001010 7 6
101010010100100010100010010 7 6
101010010100100010100100010 7 5
	Warning!
101010010100100011001000110 7 6
101010010100100101001000010 7 6
101010010100100101001010010 6 5
101010010100101001000100010 6 5
101010010100101001001010010 6 5
101010010100101101001010010 6 5
101010100100010010001000010 7 6
101010100100100001001000010 6 5
101010100101001000100000010 7 6
101010100101001000100001010 7 6
101010100101001000100100010 7 6
101010100101001000101000010 7 6
101010100101001000101100010 7 6
101010100101001001001010010 6 5
101010100101001001010010010 6 5
101010100101001010010001010 6 5
101010100101001011001010010 6 5
101010100101010001010100010 6 5
101010100101010010001000010 7 6
101010100101010010100100010 7 6
101010100101010010101001010 5 4
101010101001001000100100010 6 5
101010101001010000101000010 6 5
101010101001010010001000010 7 6
101010101001010010001010010 6 5
101010101001010010100100010 6 5
101010101001010100010100010 6 5
101010101001010100101010010 5 4
101010101001010101001010010 6 5
101010101010010100010100010 6 5
101010101010010101001010010 6 5
101010101010100101001010010 5 4
101010101010110100110100110 6 5
101010101010110101001010010 6 5
101010101011010101001010010 6 5
101010101101001000100100010 7 6
101010101101001011010010110 6 5
101010101101001100100110010 7 6
101010101101001101001010010 7 6
101010101101010010100100010 7 6
101010101101010011010100110 6 5
101010101101010100101010010 6 5
101010010001001000100000100 7 6
101010010001001000100001000 7 6
101010010010001001001000100 6 5
101010010010010001001000100 6 5
101010010100010100010000100 7 6
101010010100100010000001000 7 6
101010010100100010000010000 7 6
101010010100100010000010100 7 6
101010010100100010000100100 7 6
101010010100100010001000100 6 5
101010010100100010100001000 7 6
101010010100100101001000100 7 6
101010110100101001001010010 7 6
101010110100101101001010010 7 6
101010110100110100110010110 7 6
101010110100110100110100110 6 5
101010110101001000100100010 7 6
101010110101001010010001010 7 6
101010110101001011001010010 7 6
101010110101001100100110010 7 6
101010110101001101010011010 6 5
101010110101101001011010010 6 5
101010011010011001001100100 7 6
101010100100010100100010100 6 5
101010100101000100101000100 6 5
101010100101001000100000100 7 6
101010100101001000100001000 7 6
101010100101001000101000100 7 6
101010100101001000101001000 6 5
101010100101001010010001000 6 5
101010100101010010001000100 6 5
101010100101010010001010100 6 5
101010100101010010010100100 6 5
101010100101010010100010100 6 5
101010100101010010100100100 6 5
101010101001010010001000100 6 5
101010101001010010010100100 6 5
101010101001010101001000100 6 5
101010101010010001001000100 6 5
101010101010010100100010100 6 5
101010101010010101001000100 6 5
101010101010100101001000100 6 5
101010101101001101001100100 7 6
101011010010001101001000110 7 6
101011010010110010010110010 7 6
101011010010110100100010110 7 6
101011010010110100101010010 7 6
101011010010110100101100010 7 6
101011010011001001100100010 8 7
101011010011010001101000110 7 6
101011010011010010011010010 7 6
101011010011010010100100010 8 7
101011010011010011001000010 8 7
101011010011010011001000110 8 7
101011010011010011001010010 8 7
101011010011010011001011010 7 6
101010110100101101001000100 7 6
101010110100110100110001100 7 6
101010110101001010010001000 7 6
101011010101101001011010010 7 6
101011010110100110100110010 7 6
101011011010110100110100110 7 6
101011010010010001001000100 7 6
101011010010110100101100100 7 6
101011010011010011000110100 7 6
101011010011010011001000100 8 7
101011010011010011001001100 7 6
101011010011010011000110001 7 6
101101001101001100100110010 8 7
101101011010010110100100010 8 7
101101011010011010011000110 8 7
101101011010011010110100110 7 6
101101011010110100110100110 7 6
101101011010010001001000100 8 7
101101011010011001001100100 8 7
110110101101001000100100010 8 7
110110101101001011010010110 7 6
110110101101001100100110010 8 7
110110101101001101001010010 8 7
110110110101101001011010010 7 6
110110101101001101001100100 8 7
111011010110100110100110010 8 7
111011011010110100110100110 7 6
111110110101101001011010010 7 6
111110111011011101101011010 7 6
111111011010110100110100110 7 6
	Time: 314.5 s
length = 28
0101001010010001010010001010 6 5
0101010010100100010100100010 6 5
1010010001000001000100000100 7 6
1010010001001000010010000100 7 6
1010010001001000100000100000 7 6
1010010001001000100000100100 7 6
1010010001001000100001000100 7 6
1010010001001000100001001000 7 6
1010010010001001000100000100 7 6
1010010010001001000100001000 7 6
1010010010001001001000100100 6 5
1010010010010001001001000100 6 5
1010010010010010001001000100 6 5
1010010011001000110010001100 7 6
1010010011010010001001000100 7 6
1010010100100010100100010100 7 6
1010010101001010010010100100 7 6
1010100101001000101001000101 6 5
1010100100010000100010000100 7 6
1010100100010010001000001000 7 6
1010100100010010001000010000 7 6
1010100100010010001001000100 6 5
1010100100010100100010000100 7 6
1010100101000101000100001000 7 6
1010100101001000010010000100 7 6
1010100101001000100000010000 7 6
1010100101001000100000100000 7 6
1010100101001000100001000100 7 6
1010100101001000100001001000 7 6
1010100101001000100010000100 7 6
1010100101001000100010001000 6 5
1010100101001000100011000100 7 6
1010100101001000101000010100 7 6
1010100101001000101000100100 7 6
1010100101001000101001000100 7 6
1010100101001000110010001100 7 6
1010100101001001010010000100 7 6
1010100101001001010010001000 7 6
1010100101001001010010100100 6 5
1010100101001010010001000100 6 5
1010100101001010010010100100 6 5
1010010001000010010001000010 7 6
1010010001001000100001000010 7 6
1010101001010010001010010001 6 5
1010010010001000010001000010 7 6
1010010010001001000100100010 6 5
1010010010100100010100100010 7 6
1010010010101001000100100010 7 6
1010101001000100100010000100 7 6
1010101001001000010010000100 6 5
1010101001010010001000000100 7 6
1010101001010010001000001000 7 6
1010101001010010001000010000 7 6
1010101001010010001000010100 7 6
1010101001010010001001000100 7 6
1010101001010010001010000100 7 6
1010101001010010001010001000 7 6
1010101001010010010010100100 6 5
1010101001010010100100010100 6 5
1010101001010100100010000100 7 6
1010101001010100100010001000 6 5
1010101001010100101000101000 6 5
1010101001010100101001000100 7 6
1010101010010010001001000100 6 5
1010101010010100100010000100 7 6
1010101010010100100010001000 6 5
1010101010010100100010100100 6 5
1010101010010100101001000100 6 5
1010101010010101010010001000 6 5
1010101010010101010010100100 6 5
1010101010100101010010001000 6 5
1010101010100101010010100100 6 5
1010101010101001010010001000 6 5
1010101011010010001001000100 7 6
1010101011010011001001100100 7 6
1010101011010100101001000100 7 6
1010101101001010010010100100 7 6
1010101101001011010010001000 7 6
1010101101001101001100011000 7 6
1010101101010010001001000100 7 6
1010101101010010100100010100 7 6
1010101101010011001001100100 7 6
1010011010011001001100100010 8 7
1010110100110100110010011001 7 6
1010110100101100100101100100 7 6
1010110100110010011001000100 8 7
1010110100110100100110100100 7 6
1010110100110100101001000100 8 7
1010110100110100110010000100 8 7
1010110100110100110010001000 8 7
1010110100110100110010001100 8 7
1010110100110100110010110100 7 6
1010110101101001101001100100 7 6
1010100100010010001000010010 7 6
1010100100010100100010100010 7 6
1010100100100010010001000010 7 6
1010100100100010100100100010 6 5
1010100100100100001001000010 6 5
1010100100101001000100100010 7 6
1010100101000101000100001010 7 6
1010100101000101000100100010 7 6
1010100101000101001010001010 6 5
1010100101001000100000100010 7 6
1010100101001000100001000010 7 6
1010100101001000100001001010 7 6
1010100101001000100001010010 7 6
1010100101001000100010000010 7 6
1010100101001000100010100010 7 6
1010100101001000100100100010 7 6
1010100101001000101000001010 7 6
1010100101001000101000100010 7 6
1010100101001000101001000010 7 6
1010100101001000101001100010 7 6
1010100101001000101010001010 7 6
1010100101001000101100100010 7 6
1010100101001001000100100010 7 6
1010100101001001001010010010 6 5
1010100101001001010010001010 7 6
1010100101001010000101000010 6 5
1010100101001010010001000010 7 6
1010100101001010010001010010 6 5
1010100101001010010100100010 6 5
1010100101001010011001010010 6 5
1010100101001010101001010010 6 5
1010100101010010100010100010 7 6
1010100101101001011001010010 7 6
1010100110101001100100110010 7 6
1010101001000100100010000010 7 6
1010101001000101000100100010 7 6
1010101001000101010010001010 6 5
1010101001001000100100100010 6 5
1010101001001001000100100010 6 5
1010101001010001010001000010 7 6
1010101001010001010010100010 6 5
1010101001010010001000001010 7 6
1010101001010010001000010010 7 6
1010101001010010001000100010 6 5
1010101001010010001010000010 7 6
1010101001010010001010100010 7 6
1010101001010010010100100010 7 6
1010101001010010100010100010 6 5
1010101001010010101001010010 6 5
1010101001010100100010000010 7 6
1010101001010100100010100010 7 6
1010101001010100100101010010 6 5
1010101001010100101000101010 6 5
1010101001010100101001000010 7 6
1010101001010100101001001010 6 5
1010101001010100101001010010 6 5
1010101001101001100100110010 7 6
1010101010010001010010001010 6 5
1010101010010001010100100010 6 5
1010101010010100010010100010 6 5
1010101010010100100010000010 7 6
1010101010010100100010100010 7 6
1010101010010100100101010010 6 5
1010101010010100101001010010 5 4
1010101010010101001000100010 6 5
1010101010010101001000101010 6 5
1010101010010101001001010010 6 5
1010101010010101001010001010 6 5
1010101010010101001010010010 6 5
1010101010010101010010001010 6 5
1010101010010101010010100010 6 5
1010101010100100010100100010 6 5
1010101010100101001000100010 6 5
1010101010100101001001010010 6 5
1010101010100101010010001010 6 5
1010101010100101010010100010 6 5
1010101010100101010100100010 6 5
1010101010100101010100101010 5 4
1010101010100101010101001010 5 4
1010101010101001000100100010 6 5
1010101010101001010010001010 6 5
1010101010101001010100100010 6 5
1010101010101001010101001010 5 4
1010101010101001010101010010 5 4
1010101010101010010100100010 6 5
1010101010101010010101001010 5 4
1010101010101010010101010010 5 4
1010101010101010100101010010 5 4
1010101010101010101001010010 5 4
1010101010101101001011010010 6 5
1010101010110100101011010010 6 5
1010101010110100110100110010 7 6
1010101011010010100010100010 7 6
1010101011010010101001010010 7 6
1010101011010010101011010010 6 5
1010101011010010101101001010 6 5
1010101011010010110100100010 7 6
1010101011010011010011000110 7 6
1010101011010011010011001010 7 6
1010101011010100101001010010 6 5
1010101011010100101101010010 6 5
1010101011010110100110100110 6 5
1010101101001001000100100010 7 6
1010101101001010110100100010 7 6
1010101101001011000101100010 7 6
1010101101001011010010110010 7 6
1010101101001101001011010010 7 6
1010101101001101001100011010 7 6
1010101101001101001100100010 8 7
1010101101001101001100100110 7 6
1010101101010010100010100010 7 6
1010101101010010101101010010 6 5
1010101101010011010100110010 7 6
1010101101010110100110100110 6 5
1010101101010110101001010010 6 5
1010110100100010010001000010 8 7
1010110100100010110100100010 7 6
1010110100100100001001000010 7 6
1010110100101101001000100010 7 6
1010110100101101001011010010 6 5
1010110100110010011001000010 8 7
1010110100110010011001000110 8 7
1010110100110010110100110010 7 6
1010110100110100101001000110 8 7
1010110100110100101001010010 7 6
1010110100110100110001100010 8 7
1010110100110100110010000110 8 7
1010110100110100110010011010 7 6
1010110100110100110010110010 8 7
1010110100110100110100110010 7 6
1010110101010110100110100110 7 6
1010110101010110101001010010 7 6
1010110101101001000100100010 7 6
1010110101101001011010010110 6 5
1010110101101001100100110010 7 6
1010110101101001101001010010 7 6
1010110110101101001011010010 7 6
1011010011010011001001100100 8 7
1011010110100101101001000100 8 7
1011010110100110100110001100 8 7
1011010110100101101001010010 8 7
1011010110100110100110010110 8 7
1011010110100110100110100110 7 6
1011010110101101001011010010 7 6
1011011010110100110100110010 8 7
1011011010110110100110100110 7 6
1011011011010110100110100110 7 6
1101101011010010001001000100 8 7
1101101011010011001001100100 8 7
1101010010100100010100100010 7 6
1101101001101001100100110010 8 7
1101101011010010110100100010 8 7
1101101011010011010011000110 8 7
1101101011010011010110100110 7 6
1101101011010110100110100110 7 6
1110110101101001101001100100 8 7
1110110101101001000100100010 8 7
1110110101101001011010010110 7 6
1110110101101001100100110010 8 7
1110110101101001101001010010 8 7
1110110110101101001011010010 7 6
1110111010111010010111010010 7 6
1110111010111010011101001110 7 6
1110111011010110100110100110 8 7
1110111011011101101011010010 8 7
1111011010110100110100110010 8 7
1111011011010110100110100110 7 6
1111011110110111101101011010 7 6
1111110110101101001011010010 7 6
1111110111011011101101011010 7 6
1111111011010110100110100110 7 6
	Time: 659.4 s
length = 29
01010010100100010100100010100 6 5
01010100101010010100010100010 6 5
10100100010000010001000001000 7 6
10100100010000100100010000100 7 6
10100100010010001000001001000 7 6
10100100010010001000010000100 7 6
10100100010010001000010001000 7 6
10100100100010000100010000100 7 6
10100100100010010001000001000 7 6
10100100100010010001000010000 7 6
10100100100010010001001000100 6 5
10100100101010010001001000100 7 6
10100100001000001000010000010 7 6
10100100010001000010001000010 7 6
10100100010010000010010000010 7 6
10100100010010001000010000010 8 7
10100100010010001000100100010 7 6
10100100100001001000010000010 7 6
10100100100010010001000010010 7 6
10100100100010010010001000010 7 6
10100100100100001001001000010 6 5
10100100100100010010001000010 7 6
10100100100100100001001000010 6 5
10100100100101001000100100010 7 6
10100100101001001000100100010 7 6
10100110100110010011001000100 8 7
10100100110010000110010000110 7 6
10100100110010001001100100010 7 6
10100101001000101000100100010 8 7
10100101010010001010100100010 7 6
10100101010010100100101010010 7 6
10100110100110010011001000010 8 7
10100110100110010011001000110 8 7
10101001000100001000100001000 7 6
10101001000100100010000010000 7 6
10101001000100100010000100100 7 6
10101001000101001000100001000 7 6
10101001000101001000101000100 7 6
10101001001000100100010000100 7 6
10101001001001000010010000100 6 5
10101001001010010001001000100 7 6
10101001010001010001000010000 7 6
10101001010001010001000010100 7 6
10101001010001010001001000100 7 6
10101001010001010010100010100 6 5
10101001010010001000000100000 7 6
10101001010010001000001000100 7 6
10101001010010001000010000100 7 6
10101001010010001000010001000 7 6
10101001010010001000010010100 7 6
10101001010010001000010100100 7 6
10101001010010001000100000100 7 6
10101001010010001000100001000 7 6
10101001010010001000101000100 7 6
10101001010010001000110001000 7 6
10101001010010001001001000100 7 6
10101001010010001010000010100 7 6
10101001010010001010000101000 7 6
10101001010010001010001000100 7 6
10101001010010001010001001000 7 6
10101001010010001010010000100 7 6
10101001010010001010010001000 7 6
10101001010010010001001000100 7 6
10101001010010010010100100100 6 5
10101001010010010100100001000 7 6
10101001010010010100100010100 7 6
10101001010010100100010000100 7 6
10101001010010100100010001000 6 5
10101001010010100100010100100 6 5
10101001010010100101001000100 6 5
10101001101010011001001100100 7 6
10101010010101001010001010001 6 5
10101010010001001000100000100 7 6
10101010010001001000100001000 7 6
10101010010010001001001000100 6 5
10101010010010010001001000100 6 5
10101010010100010100010000100 7 6
10101010010100100010000001000 7 6
10101010010100100010000010000 7 6
10101010010100100010000010100 7 6
10101010010100100010000100100 7 6
10101010010100100010001000100 6 5
10101010010100100010100001000 7 6
10101010010100100101001000100 7 6
10101010010101001000100000100 7 6
10101010010101001000100001000 7 6
10101010010101001000101000100 7 6
10101010010101001001010100100 6 5
10101010010101001010001010100 6 5
10101010010101001010010000100 7 6
10101010010101001010010001000 7 6
10101010010101001010010010100 6 5
10101010011010011001001100100 7 6
10101010100100010100100010100 6 5
10101010100101000100101000100 6 5
10101010100101001000100000100 7 6
10101010100101001000100001000 7 6
10101010100101001000101000100 7 6
10101010100101001000101001000 6 5
10101010100101001010010001000 6 5
10101010100101010010001000100 6 5
10101010100101010010001010100 6 5
10101010100101010010010100100 6 5
10101010100101010010100010100 6 5
10101010100101010010100100100 6 5
10101010101001010010001000100 6 5
10101010101001010010010100100 6 5
10101010101001010101001000100 6 5
10101010101010010001001000100 6 5
10101010101010010100100010100 6 5
10101010101010010101001000100 6 5
10101010101010100101001000100 6 5
10101010101101001101001100100 7 6
10101010110100101101001000100 7 6
10101010110100110100110001100 7 6
10101010110101001010010001000 7 6
10101001000100000100010000010 7 6
10101001000100100001001000010 7 6
10101001000100100010000010010 7 6
10101001000100100010000100010 7 6
10101001000101000001010000010 7 6
10101001000101000100010100010 7 6
10101001000101001000100001010 7 6
10101001000101001000100100010 7 6
10101001000101001000101000010 7 6
10101001001000100100010000010 7 6
10101001001000100100100010010 6 5
10101001001000101000100100010 7 6
10101001001001000100100100010 6 5
10101001001001001000100100010 6 5
10101001001100100011001000110 7 6
10101001001101001000100100010 7 6
10101001010000101000010000010 7 6
10101001010001000010001000010 7 6
10101001010001001010001000010 7 6
10101001010001010000101000010 7 6
10101001010010000010010000010 7 6
10101001010010000101001000010 7 6
10101001010010001000001010010 7 6
10101001010010001000010000010 8 7
10101001010010001000100000010 7 6
10101001010010001000100001010 7 6
10101001010010001000100100010 7 6
10101001010010001010000100010 7 6
10101001010010001010001000010 8 7
10101001010010001010001001010 7 6
10101001010010001010010000010 7 6
10101001010010001010010001010 7 5
	Warning!
10101001010010001010010100010 7 6
10101001010010001010100100010 7 6
10101001010010001101001000110 7 6
10101001010010010010100100010 7 6
10101001010010010100010100010 7 6
10101001010010010100100001010 7 6
10101001010010010100100010010 7 6
10101001010010010100100100010 7 6
10101001010010100010010100010 6 5
10101001010010100100010000010 7 6
10101001010010100100010100010 7 6
10101001010010100101001010010 5 4
10101001010010110010100100010 7 6
10101001010010110101001010010 6 5
10101001010100101001001010010 7 6
10101011010011010011000110001 7 6
10101001011001000101100100010 7 6
10101011010010010001001000100 7 6
10101011010010101101001000100 7 6
10101011010010110100101100100 7 6
10101011010011010011000110100 7 6
10101011010011010011001000100 8 7
10101011010011010011001001100 7 6
10101011010100110101001100100 7 6
10101010010001000010001000010 7 6
10101010010001001000100100010 6 5
10101010010001010000101000010 7 6
10101010010001010010001000010 7 6
10101010010001010100010100010 7 6
10101010010100010010100010010 6 5
10101010010100010100010100010 6 5
10101010010100100001001000010 7 6
10101010010100100010000100010 7 6
10101010010100100010000101010 7 6
10101010010100100010001000010 7 6
10101010010100100010001100010 7 6
10101010010100100010100001010 7 6
10101010010100100010100010010 7 6
10101010010100100010100100010 7 5
	Warning!
10101010010100100011001000110 7 6
10101010010100100101001000010 7 6
10101010010100100101001010010 6 5
10101010010100101001000100010 6 5
10101010010100101001001010010 6 5
10101010010100101101001010010 6 5
10101010010101000010101000010 6 5
10101010010101000101010001010 6 5
10101010010101001000100000010 7 6
10101010010101001000100001010 7 6
10101010010101001000100100010 7 6
10101010010101001000101000010 7 6
10101010010101001000101010010 6 5
10101010010101001000101100010 7 6
10101010010101001001010010010 6 5
10101010010101001010001000010 7 6
10101010010101001010010001010 7 6
10101010010101001010010010010 6 5
10101010010101001010100100010 6 5
10101010100100010010001000010 7 6
10101010100100100001001000010 6 5
10101010100101001000100000010 7 6
10101010100101001000100001010 7 6
10101010100101001000100100010 7 6
10101010100101001000101000010 7 6
10101010100101001000101100010 7 6
10101010100101001001001010010 6 5
10101010100101001001010010010 6 5
10101010100101001010010001010 6 5
10101010100101001011001010010 6 5
10101010100101010001010100010 6 5
10101010100101010010001000010 7 6
10101010100101010010100100010 7 6
10101010100101010010101001010 5 4
10101010100101010100010100010 6 5
10101010100101010100101010010 6 5
10101010101001001000100100010 6 5
10101010101001010000101000010 6 5
10101010101001010010001000010 7 6
10101010101001010010001010010 6 5
10101010101001010010100100010 6 5
10101010101001010100010100010 6 5
10101010101001010100101010010 5 4
10101010101001010101001010010 6 5
10101010101010010100010100010 6 5
10101010101010010101001010010 6 5
10101010101010100101001010010 5 4
10101010101010110100110100110 6 5
10101010101010110101001010010 6 5
10101010101011010101001010010 6 5
10101010101101001000100100010 7 6
10101010101101001011010010110 6 5
10101010101101001100100110010 7 6
10101010101101001101001010010 7 6
10101010101101010010100100010 7 6
10101010101101010011010100110 6 5
10101010101101010100101010010 6 5
10101010101101010101001010010 6 5
10101010110100101001001010010 7 6
10101010110100101101001010010 7 6
10101010110100110100110010110 7 6
10101010110100110100110100110 6 5
10101010110101001000100100010 7 6
